group,stop,survival,time,dying,g_label,dif5,dif10,id,_STAT_,g_dif5,g_dif10,flag5,flag10,leg
1,433,0.984362407,1.18630137,1.56375933,With Hypertension,3.81369863,8.81369863,233,MIN,0,0,,,With Hypertension
1,434,0.984268205,1.189041096,1.573179516,With Hypertension,3.810958904,8.810958904,234,MIN,0,0,,,With Hypertension
1,435,0.984126905,1.191780822,1.587309458,With Hypertension,3.808219178,8.808219178,235,MIN,0,0,,,With Hypertension
1,439,0.984079803,1.202739726,1.592019664,With Hypertension,3.797260274,8.797260274,236,MIN,0,0,,,With Hypertension
1,442,0.984032701,1.210958904,1.59672987,With Hypertension,3.789041096,8.789041096,237,MIN,0,0,,,With Hypertension
1,446,0.983938499,1.221917808,1.606150057,With Hypertension,3.778082192,8.778082192,238,MIN,0,0,,,With Hypertension
1,447,0.983844298,1.224657534,1.615570244,With Hypertension,3.775342466,8.775342466,239,MIN,0,0,,,With Hypertension
1,448,0.983750096,1.22739726,1.62499043,With Hypertension,3.77260274,8.77260274,240,MIN,0,0,,,With Hypertension
1,449,0.983655894,1.230136986,1.634410617,With Hypertension,3.769863014,8.769863014,241,MIN,0,0,,,With Hypertension
1,452,0.983608792,1.238356164,1.639120823,With Hypertension,3.761643836,8.761643836,242,MIN,0,0,,,With Hypertension
1,453,0.98351459,1.24109589,1.64854101,With Hypertension,3.75890411,8.75890411,243,MIN,0,0,,,With Hypertension
1,454,0.983467488,1.243835616,1.653251216,With Hypertension,3.756164384,8.756164384,244,MIN,0,0,,,With Hypertension
1,455,0.983373286,1.246575343,1.662671403,With Hypertension,3.753424658,8.753424658,245,MIN,0,0,,,With Hypertension
1,457,0.983326184,1.252054795,1.667381609,With Hypertension,3.747945206,8.747945206,246,MIN,0,0,,,With Hypertension
1,459,0.983279082,1.257534247,1.672091815,With Hypertension,3.742465753,8.742465753,247,MIN,0,0,,,With Hypertension
1,460,0.98323198,1.260273973,1.676802021,With Hypertension,3.739726027,8.739726027,248,MIN,0,0,,,With Hypertension
1,462,0.983184878,1.265753425,1.681512227,With Hypertension,3.734246575,8.734246575,249,MIN,0,0,,,With Hypertension
1,464,0.983137776,1.271232877,1.686222433,With Hypertension,3.728767123,8.728767123,250,MIN,0,0,,,With Hypertension
1,465,0.983090674,1.273972603,1.690932639,With Hypertension,3.726027397,8.726027397,251,MIN,0,0,,,With Hypertension
1,466,0.983043572,1.276712329,1.695642846,With Hypertension,3.723287671,8.723287671,252,MIN,0,0,,,With Hypertension
1,467,0.98299647,1.279452055,1.700353052,With Hypertension,3.720547945,8.720547945,253,MIN,0,0,,,With Hypertension
1,468,0.982949367,1.282191781,1.705063258,With Hypertension,3.717808219,8.717808219,254,MIN,0,0,,,With Hypertension
1,471,0.982808068,1.290410959,1.719193199,With Hypertension,3.709589041,8.709589041,255,MIN,0,0,,,With Hypertension
1,472,0.982713866,1.293150685,1.728613386,With Hypertension,3.706849315,8.706849315,256,MIN,0,0,,,With Hypertension
1,473,0.982572567,1.295890411,1.742743327,With Hypertension,3.704109589,8.704109589,257,MIN,0,0,,,With Hypertension
1,474,0.982525465,1.298630137,1.747453533,With Hypertension,3.701369863,8.701369863,258,MIN,0,0,,,With Hypertension
1,475,0.982431263,1.301369863,1.75687372,With Hypertension,3.698630137,8.698630137,259,MIN,0,0,,,With Hypertension
1,476,0.982337061,1.304109589,1.766293906,With Hypertension,3.695890411,8.695890411,260,MIN,0,0,,,With Hypertension
1,479,0.982289959,1.312328767,1.771004113,With Hypertension,3.687671233,8.687671233,261,MIN,0,0,,,With Hypertension
1,481,0.982242857,1.317808219,1.775714319,With Hypertension,3.682191781,8.682191781,262,MIN,0,0,,,With Hypertension
1,483,0.982195755,1.323287671,1.780424525,With Hypertension,3.676712329,8.676712329,263,MIN,0,0,,,With Hypertension
1,484,0.982148653,1.326027397,1.785134731,With Hypertension,3.673972603,8.673972603,264,MIN,0,0,,,With Hypertension
1,485,0.982054451,1.328767123,1.794554918,With Hypertension,3.671232877,8.671232877,265,MIN,0,0,,,With Hypertension
1,486,0.981818963,1.331506849,1.81810369,With Hypertension,3.668493151,8.668493151,266,MIN,0,0,,,With Hypertension
1,487,0.981724761,1.334246575,1.827523877,With Hypertension,3.665753425,8.665753425,267,MIN,0,0,,,With Hypertension
1,488,0.981630559,1.336986301,1.836944064,With Hypertension,3.663013699,8.663013699,268,MIN,0,0,,,With Hypertension
1,490,0.981583457,1.342465753,1.84165427,With Hypertension,3.657534247,8.657534247,269,MIN,0,0,,,With Hypertension
1,491,0.981489255,1.34520548,1.851074457,With Hypertension,3.654794521,8.654794521,270,MIN,0,0,,,With Hypertension
1,493,0.981442153,1.350684932,1.855784663,With Hypertension,3.649315069,8.649315069,271,MIN,0,0,,,With Hypertension
1,494,0.981395051,1.353424658,1.860494869,With Hypertension,3.646575343,8.646575343,272,MIN,0,0,,,With Hypertension
1,495,0.981347949,1.356164384,1.865205076,With Hypertension,3.643835616,8.643835616,273,MIN,0,0,,,With Hypertension
1,496,0.981300847,1.35890411,1.869915282,With Hypertension,3.64109589,8.64109589,274,MIN,0,0,,,With Hypertension
1,497,0.981206645,1.361643836,1.879335469,With Hypertension,3.638356164,8.638356164,275,MIN,0,0,,,With Hypertension
1,498,0.981159543,1.364383562,1.884045675,With Hypertension,3.635616438,8.635616438,276,MIN,0,0,,,With Hypertension
1,499,0.981065341,1.367123288,1.893465862,With Hypertension,3.632876712,8.632876712,277,MIN,0,0,,,With Hypertension
1,500,0.980924042,1.369863014,1.907595803,With Hypertension,3.630136986,8.630136986,278,MIN,0,0,,,With Hypertension
1,504,0.98087694,1.380821918,1.912306009,With Hypertension,3.619178082,8.619178082,279,MIN,0,0,,,With Hypertension
1,506,0.980829838,1.38630137,1.917016216,With Hypertension,3.61369863,8.61369863,280,MIN,0,0,,,With Hypertension
1,507,0.980735636,1.389041096,1.926436402,With Hypertension,3.610958904,8.610958904,281,MIN,0,0,,,With Hypertension
1,509,0.980688534,1.394520548,1.931146609,With Hypertension,3.605479452,8.605479452,282,MIN,0,0,,,With Hypertension
1,510,0.980641432,1.397260274,1.935856815,With Hypertension,3.602739726,8.602739726,283,MIN,0,0,,,With Hypertension
1,514,0.98059433,1.408219178,1.940567022,With Hypertension,3.591780822,8.591780822,284,MIN,0,0,,,With Hypertension
1,516,0.980547228,1.41369863,1.945277228,With Hypertension,3.58630137,8.58630137,285,MIN,0,0,,,With Hypertension
1,517,0.980500126,1.416438356,1.949987435,With Hypertension,3.583561644,8.583561644,286,MIN,0,0,,,With Hypertension
1,519,0.980405924,1.421917808,1.959407621,With Hypertension,3.578082192,8.578082192,287,MIN,0,0,,,With Hypertension
1,521,0.980358822,1.42739726,1.964117828,With Hypertension,3.57260274,8.57260274,288,MIN,0,0,,,With Hypertension
1,522,0.980170427,1.430136986,1.982957296,With Hypertension,3.569863014,8.569863014,289,MIN,0,0,,,With Hypertension
1,524,0.980076225,1.435616438,1.992377482,With Hypertension,3.564383562,8.564383562,290,MIN,0,0,,,With Hypertension
1,525,0.979982023,1.438356164,2.001797669,With Hypertension,3.561643836,8.561643836,291,MIN,0,0,,,With Hypertension
1,527,0.979887821,1.443835616,2.011217856,With Hypertension,3.556164384,8.556164384,292,MIN,0,0,,,With Hypertension
1,532,0.97979362,1.457534247,2.020638042,With Hypertension,3.542465753,8.542465753,293,MIN,0,0,,,With Hypertension
1,533,0.979699418,1.460273973,2.030058229,With Hypertension,3.539726027,8.539726027,294,MIN,0,0,,,With Hypertension
1,534,0.979652316,1.463013699,2.034768436,With Hypertension,3.536986301,8.536986301,295,MIN,0,0,,,With Hypertension
1,537,0.979605214,1.471232877,2.039478642,With Hypertension,3.528767123,8.528767123,296,MIN,0,0,,,With Hypertension
1,538,0.979558112,1.473972603,2.044188849,With Hypertension,3.526027397,8.526027397,297,MIN,0,0,,,With Hypertension
1,540,0.979511009,1.479452055,2.048899055,With Hypertension,3.520547945,8.520547945,298,MIN,0,0,,,With Hypertension
1,541,0.979416808,1.482191781,2.058319242,With Hypertension,3.517808219,8.517808219,299,MIN,0,0,,,With Hypertension
1,544,0.979275508,1.490410959,2.072449182,With Hypertension,3.509589041,8.509589041,300,MIN,0,0,,,With Hypertension
1,545,0.979181306,1.493150685,2.081869369,With Hypertension,3.506849315,8.506849315,301,MIN,0,0,,,With Hypertension
1,546,0.979040007,1.495890411,2.095999309,With Hypertension,3.504109589,8.504109589,302,MIN,0,0,,,With Hypertension
1,548,0.978992905,1.501369863,2.100709516,With Hypertension,3.498630137,8.498630137,303,MIN,0,0,,,With Hypertension
1,550,0.978945803,1.506849315,2.105419723,With Hypertension,3.493150685,8.493150685,304,MIN,0,0,,,With Hypertension
1,551,0.978898701,1.509589041,2.110129929,With Hypertension,3.490410959,8.490410959,305,MIN,0,0,,,With Hypertension
1,552,0.978804499,1.512328767,2.119550116,With Hypertension,3.487671233,8.487671233,306,MIN,0,0,,,With Hypertension
1,553,0.978710297,1.515068493,2.128970303,With Hypertension,3.484931507,8.484931507,307,MIN,0,0,,,With Hypertension
1,554,0.978663195,1.517808219,2.133680509,With Hypertension,3.482191781,8.482191781,308,MIN,0,0,,,With Hypertension
1,556,0.9784748,1.523287671,2.152519976,With Hypertension,3.476712329,8.476712329,309,MIN,0,0,,,With Hypertension
1,557,0.978427698,1.526027397,2.157230183,With Hypertension,3.473972603,8.473972603,310,MIN,0,0,,,With Hypertension
1,559,0.978333496,1.531506849,2.166650369,With Hypertension,3.468493151,8.468493151,311,MIN,0,0,,,With Hypertension
1,561,0.978192197,1.536986301,2.180780309,With Hypertension,3.463013699,8.463013699,312,MIN,0,0,,,With Hypertension
1,563,0.978145095,1.542465753,2.185490516,With Hypertension,3.457534247,8.457534247,313,MIN,0,0,,,With Hypertension
1,564,0.978097993,1.54520548,2.190200723,With Hypertension,3.454794521,8.454794521,314,MIN,0,0,,,With Hypertension
1,566,0.977909598,1.550684932,2.209040189,With Hypertension,3.449315069,8.449315069,315,MIN,0,0,,,With Hypertension
1,567,0.977862496,1.553424658,2.213750396,With Hypertension,3.446575343,8.446575343,316,MIN,0,0,,,With Hypertension
1,569,0.977768294,1.55890411,2.223170583,With Hypertension,3.44109589,8.44109589,317,MIN,0,0,,,With Hypertension
1,570,0.977674092,1.561643836,2.23259077,With Hypertension,3.438356164,8.438356164,318,MIN,0,0,,,With Hypertension
1,572,0.97757989,1.567123288,2.242010957,With Hypertension,3.432876712,8.432876712,319,MIN,0,0,,,With Hypertension
1,573,0.977532788,1.569863014,2.246721164,With Hypertension,3.430136986,8.430136986,320,MIN,0,0,,,With Hypertension
1,574,0.977485686,1.57260274,2.25143137,With Hypertension,3.42739726,8.42739726,321,MIN,0,0,,,With Hypertension
1,575,0.977391484,1.575342466,2.260851557,With Hypertension,3.424657534,8.424657534,322,MIN,0,0,,,With Hypertension
1,577,0.977297283,1.580821918,2.270271744,With Hypertension,3.419178082,8.419178082,323,MIN,0,0,,,With Hypertension
1,578,0.977203081,1.583561644,2.279691931,With Hypertension,3.416438356,8.416438356,324,MIN,0,0,,,With Hypertension
1,579,0.977155979,1.58630137,2.284402138,With Hypertension,3.41369863,8.41369863,325,MIN,0,0,,,With Hypertension
1,580,0.977061777,1.589041096,2.293822325,With Hypertension,3.410958904,8.410958904,326,MIN,0,0,,,With Hypertension
1,581,0.977014675,1.591780822,2.298532532,With Hypertension,3.408219178,8.408219178,327,MIN,0,0,,,With Hypertension
1,582,0.976967573,1.594520548,2.303242739,With Hypertension,3.405479452,8.405479452,328,MIN,0,0,,,With Hypertension
1,585,0.976920471,1.602739726,2.307952945,With Hypertension,3.397260274,8.397260274,329,MIN,0,0,,,With Hypertension
1,587,0.976873369,1.608219178,2.312663152,With Hypertension,3.391780822,8.391780822,330,MIN,0,0,,,With Hypertension
1,588,0.976779167,1.610958904,2.322083339,With Hypertension,3.389041096,8.389041096,331,MIN,0,0,,,With Hypertension
1,589,0.976684965,1.61369863,2.331503526,With Hypertension,3.38630137,8.38630137,332,MIN,0,0,,,With Hypertension
1,590,0.976637863,1.616438356,2.336213733,With Hypertension,3.383561644,8.383561644,333,MIN,0,0,,,With Hypertension
1,591,0.976496563,1.619178082,2.350343672,With Hypertension,3.380821918,8.380821918,334,MIN,0,0,,,With Hypertension
1,592,0.976355264,1.621917808,2.364473612,With Hypertension,3.378082192,8.378082192,335,MIN,0,0,,,With Hypertension
1,593,0.976261062,1.624657534,2.373893799,With Hypertension,3.375342466,8.375342466,336,MIN,0,0,,,With Hypertension
1,595,0.97616686,1.630136986,2.383313985,With Hypertension,3.369863014,8.369863014,337,MIN,0,0,,,With Hypertension
1,596,0.976072658,1.632876712,2.392734172,With Hypertension,3.367123288,8.367123288,338,MIN,0,0,,,With Hypertension
1,597,0.976025556,1.635616438,2.397444379,With Hypertension,3.364383562,8.364383562,339,MIN,0,0,,,With Hypertension
1,598,0.975931354,1.638356164,2.406864566,With Hypertension,3.361643836,8.361643836,340,MIN,0,0,,,With Hypertension
1,602,0.975837153,1.649315069,2.416284753,With Hypertension,3.350684932,8.350684932,341,MIN,0,0,,,With Hypertension
1,603,0.97579005,1.652054795,2.42099496,With Hypertension,3.347945206,8.347945206,342,MIN,0,0,,,With Hypertension
1,604,0.975742948,1.654794521,2.425705167,With Hypertension,3.34520548,8.34520548,343,MIN,0,0,,,With Hypertension
1,605,0.975695846,1.657534247,2.430415374,With Hypertension,3.342465753,8.342465753,344,MIN,0,0,,,With Hypertension
1,606,0.975648744,1.660273973,2.435125581,With Hypertension,3.339726027,8.339726027,345,MIN,0,0,,,With Hypertension
1,607,0.975601642,1.663013699,2.439835788,With Hypertension,3.336986301,8.336986301,346,MIN,0,0,,,With Hypertension
1,608,0.97555454,1.665753425,2.444545995,With Hypertension,3.334246575,8.334246575,347,MIN,0,0,,,With Hypertension
1,611,0.975507438,1.673972603,2.449256202,With Hypertension,3.326027397,8.326027397,348,MIN,0,0,,,With Hypertension
1,612,0.975460336,1.676712329,2.453966409,With Hypertension,3.323287671,8.323287671,349,MIN,0,0,,,With Hypertension
1,614,0.975413234,1.682191781,2.458676617,With Hypertension,3.317808219,8.317808219,350,MIN,0,0,,,With Hypertension
1,615,0.975366132,1.684931507,2.463386824,With Hypertension,3.315068493,8.315068493,351,MIN,0,0,,,With Hypertension
1,617,0.97531903,1.690410959,2.468097031,With Hypertension,3.309589041,8.309589041,352,MIN,0,0,,,With Hypertension
1,618,0.975271928,1.693150685,2.472807238,With Hypertension,3.306849315,8.306849315,353,MIN,0,0,,,With Hypertension
1,619,0.975224826,1.695890411,2.477517445,With Hypertension,3.304109589,8.304109589,354,MIN,0,0,,,With Hypertension
1,621,0.975177724,1.701369863,2.482227652,With Hypertension,3.298630137,8.298630137,355,MIN,0,0,,,With Hypertension
1,624,0.975036424,1.709589041,2.496357591,With Hypertension,3.290410959,8.290410959,356,MIN,0,0,,,With Hypertension
1,625,0.974942222,1.712328767,2.505777777,With Hypertension,3.287671233,8.287671233,357,MIN,0,0,,,With Hypertension
1,626,0.97489512,1.715068493,2.510487985,With Hypertension,3.284931507,8.284931507,358,MIN,0,0,,,With Hypertension
1,628,0.974800918,1.720547945,2.519908171,With Hypertension,3.279452055,8.279452055,359,MIN,0,0,,,With Hypertension
1,629,0.974753816,1.723287671,2.524618378,With Hypertension,3.276712329,8.276712329,360,MIN,0,0,,,With Hypertension
1,630,0.974612517,1.726027397,2.538748317,With Hypertension,3.273972603,8.273972603,361,MIN,0,0,,,With Hypertension
1,632,0.974518315,1.731506849,2.548168504,With Hypertension,3.268493151,8.268493151,362,MIN,0,0,,,With Hypertension
1,634,0.974424113,1.736986301,2.55758869,With Hypertension,3.263013699,8.263013699,363,MIN,0,0,,,With Hypertension
1,636,0.974329911,1.742465753,2.567008877,With Hypertension,3.257534247,8.257534247,364,MIN,0,0,,,With Hypertension
1,637,0.974282809,1.74520548,2.571719084,With Hypertension,3.254794521,8.254794521,365,MIN,0,0,,,With Hypertension
1,639,0.97414151,1.750684932,2.585849023,With Hypertension,3.249315069,8.249315069,366,MIN,0,0,,,With Hypertension
1,640,0.974094408,1.753424658,2.59055923,With Hypertension,3.246575343,8.246575343,367,MIN,0,0,,,With Hypertension
1,643,0.974047306,1.761643836,2.595269437,With Hypertension,3.238356164,8.238356164,368,MIN,0,0,,,With Hypertension
1,644,0.973953104,1.764383562,2.604689624,With Hypertension,3.235616438,8.235616438,369,MIN,0,0,,,With Hypertension
1,645,0.973906002,1.767123288,2.609399831,With Hypertension,3.232876712,8.232876712,370,MIN,0,0,,,With Hypertension
1,646,0.9738118,1.769863014,2.618820018,With Hypertension,3.230136986,8.230136986,371,MIN,0,0,,,With Hypertension
1,647,0.973717598,1.77260274,2.628240205,With Hypertension,3.22739726,8.22739726,372,MIN,0,0,,,With Hypertension
1,649,0.973670496,1.778082192,2.632950412,With Hypertension,3.221917808,8.221917808,373,MIN,0,0,,,With Hypertension
1,650,0.973529197,1.780821918,2.64708035,With Hypertension,3.219178082,8.219178082,374,MIN,0,0,,,With Hypertension
1,651,0.973434995,1.783561644,2.656500537,With Hypertension,3.216438356,8.216438356,375,MIN,0,0,,,With Hypertension
1,652,0.973387893,1.78630137,2.661210744,With Hypertension,3.21369863,8.21369863,376,MIN,0,0,,,With Hypertension
1,653,0.973340791,1.789041096,2.665920951,With Hypertension,3.210958904,8.210958904,377,MIN,0,0,,,With Hypertension
1,654,0.973293688,1.791780822,2.670631159,With Hypertension,3.208219178,8.208219178,378,MIN,0,0,,,With Hypertension
1,655,0.973246586,1.794520548,2.675341366,With Hypertension,3.205479452,8.205479452,379,MIN,0,0,,,With Hypertension
1,656,0.973199484,1.797260274,2.680051573,With Hypertension,3.202739726,8.202739726,380,MIN,0,0,,,With Hypertension
1,657,0.973152382,1.8,2.684761781,With Hypertension,3.2,8.2,381,MIN,0,0,,,With Hypertension
1,659,0.97310528,1.805479452,2.689471988,With Hypertension,3.194520548,8.194520548,382,MIN,0,0,,,With Hypertension
1,661,0.973011078,1.810958904,2.698892175,With Hypertension,3.189041096,8.189041096,383,MIN,0,0,,,With Hypertension
1,662,0.972963976,1.81369863,2.703602382,With Hypertension,3.18630137,8.18630137,384,MIN,0,0,,,With Hypertension
1,663,0.972869774,1.816438356,2.713022569,With Hypertension,3.183561644,8.183561644,385,MIN,0,0,,,With Hypertension
1,665,0.972822672,1.821917808,2.717732776,With Hypertension,3.178082192,8.178082192,386,MIN,0,0,,,With Hypertension
1,667,0.97272847,1.82739726,2.727152962,With Hypertension,3.17260274,8.17260274,387,MIN,0,0,,,With Hypertension
1,668,0.972634269,1.830136986,2.736573149,With Hypertension,3.169863014,8.169863014,388,MIN,0,0,,,With Hypertension
1,669,0.972540067,1.832876712,2.745993336,With Hypertension,3.167123288,8.167123288,389,MIN,0,0,,,With Hypertension
1,670,0.972492965,1.835616438,2.750703543,With Hypertension,3.164383562,8.164383562,390,MIN,0,0,,,With Hypertension
1,674,0.972445863,1.846575343,2.75541375,With Hypertension,3.153424658,8.153424658,391,MIN,0,0,,,With Hypertension
1,677,0.97239876,1.854794521,2.760123958,With Hypertension,3.14520548,8.14520548,392,MIN,0,0,,,With Hypertension
